symbol,name,price,marketCap,volume,industry
CMC,Commercial Metals Company Common Stock,68.04,7526879753.0,819614,Industrials
JBTM,JBT Marel Corporation Common Stock,141.51,7368116076.0,630316,Industrials
JOBY,Joby Aviation Inc. Common Stock,7.37,7249447819.0,54349997,Industrials
FLR,Fluor Corporation Common Stock,51.7,7220933623.0,1825808,Industrials
FSS,Federal Signal Corporation Common Stock,118.32,7217786930.0,413400,Industrials
ACA,Arcosa Inc. Common Stock ,145.31,7134192653.0,600147,Industrials
NEU,NewMarket Corp Common Stock,775.04,7128832646.0,158162,Industrials
MOS,Mosaic Company (The) Common Stock,22.34,7100694027.0,6906005,Industrials
MSM,MSC Industrial Direct Company Inc. Common Stock,126.6,7070141327.0,713995,Industrials
AWI,Armstrong World Industries Inc Common Stock,165.22,7040389667.0,973451,Industrials
NPO,Enpro Inc. Common Stock,329.0,6950672456.0,234360,Industrials
VFC,V.F. Corporation Common Stock,17.12,6716981547.0,6572047,Industrials
LOAR,Loar Holdings Inc. Common Stock,71.73,6715683305.0,502948,Industrials
EXP,Eagle Materials Inc Common Stock,216.69,6706153973.0,672114,Industrials
KRMN,Karman Holdings Inc. Common Stock,50.57,6701854940.0,1839228,Industrials
LSTR,Landstar System Inc. Common Stock,191.63,6501662882.0,545324,Industrials
SNDR,Schneider National Inc. Common Stock,36.78,6441072048.0,1586911,Industrials
XE,X-Energy Inc. Class A Common Stock,15.2,6176764842.0,6078519,Industrials
MIDD,Middleby Corporation (The) Common Stock,136.0,6149171456.0,461040,Industrials
ROAD,Construction Partners Inc. Class A Common Stock,105.05,5938974647.0,541011,Industrials
TXG,10x Genomics Inc. Class A Common Stock,45.92,5829828199.0,2109379,Industrials
MYRG,MYR Group Inc. Common Stock,369.0,5745712284.0,451851,Industrials
MWH,SOLV Energy Inc. Class A Common Stock,28.06,5679218656.0,1846742,Industrials
NXST,Nexstar Media Group Inc. Common Stock,185.8,5674139697.0,203854,Industrials
GVA,Granite Construction Incorporated Common Stock,125.52,5491085658.0,798741,Industrials
AIR,AAR Corp. Common Stock,136.92,5462077266.0,550833,Industrials
ESAB,ESAB Corporation Common Stock,88.32,5377072804.0,538916,Industrials
HRI,Herc Holdings Inc. Common Stock ,160.0,5342888160.0,603664,Industrials
REZI,Resideo Technologies Inc. Common Stock ,35.24,5336261402.0,1204308,Industrials
SXT,Sensient Technologies Corporation Common Stock,124.93,5318140173.0,808456,Industrials
BCPC,Balchem Corporation Common Stock,164.79,5294675674.0,138943,Industrials
BC,Brunswick Corporation Common Stock,80.65,5240188425.0,552813,Industrials
ALH,Alliance Laundry Holdings Inc. Common Stock,26.11,5185671904.0,390210,Industrials
VSNT,Versant Media Group Inc. Class A Common Stock ,35.88,5076948778.0,1811245,Industrials
VVV,Valvoline Inc. Common Stock,39.56,5045327285.0,1545559,Industrials
MTRN,Materion Corporation,241.82,5030215103.0,582374,Industrials
SLGN,Silgan Holdings Inc. Common Stock,46.58,4922563128.0,2441441,Industrials
CE,Celanese Corporation Common Stock,44.4,4869016732.0,1803676,Industrials
BCO,Brinks Company (The) Common Stock,117.95,4857252242.0,1126390,Industrials
WSC,WillScot Holdings Corporation Class A Common Stock,26.78,4847037504.0,3240535,Industrials
CSW,CSW Industrials Inc. Common Stock,293.43,4788625897.0,141446,Industrials
KTB,Kontoor Brands Inc. Common Stock ,85.78,4741262955.0,649257,Industrials
KBR,KBR Inc. Common Stock,36.82,4668406217.0,1296544,Industrials
PRIM,Primoris Services Corporation Common Stock,85.53,4640424591.0,1221433,Industrials
CBT,Cabot Corporation Common Stock,89.37,4613406037.0,324694,Industrials
VNT,Vontier Corporation Common Stock ,31.84,4483072000.0,1893349,Industrials
AZZ,AZZ Inc.,148.64,4466855109.0,260075,Industrials
KNF,Knife Riv Holding Co. Common Stock,78.54,4457447772.0,339226,Industrials
CENX,Century Aluminum Company Common Stock,44.87,4440965489.0,1206491,Industrials
SEB,Seaboard Corporation Common Stock,4610.47,4415880503.0,5735,Industrials
MDU,MDU Resources Group Inc. Common Stock (Holding Company),20.89,4366135841.0,828173,Industrials
CECO,CECO Environmental Corp. Common Stock,73.77,4311480199.0,1207098,Industrials
GFF,Griffon Corporation Common Stock,93.26,4277522007.0,276645,Industrials
MIR,Mirion Technologies Inc. Class A Common Stock,16.85,4219581600.0,2347205,Industrials
BETA,Beta Technologies Inc. Class A Common Stock,17.95,4142070541.0,1226036,Industrials
BDC,Belden Inc Common Stock,105.82,4121058313.0,635923,Industrials
SMG,Scotts Miracle-Gro Company (The) Common Stock,69.86,4064590119.0,914661,Industrials
THO,Thor Industries Inc. Common Stock,76.54,3984471329.0,732922,Industrials
MWA,MUELLER WATER PRODUCTS Common Stock,25.16,3936812348.0,1118369,Industrials
PVH,PVH Corp. Common Stock,83.93,3869852162.0,957677,Industrials
ACHR,Archer Aviation Inc. Class A Common Stock,4.95,3760010145.0,30070368,Industrials
