symbol,name,price,marketCap,volume,industry
HCIC,Hennessy Capital Investment Corp. VIII Class A Ordinary Shares,10.0,0.0,2,Uncategorized
IEAGU,Infinite Eagle Acquisition Corp. Unit,10.37,0.0,100,Uncategorized
IGACR,Invest Green Acquisition Corporation Rights,0.1599,0.0,200,Uncategorized
AACO,Abony Acquisition Corp. I Class A Ordinary Share,9.99,0.0,10,Uncategorized
IDAC,Iron Dome Acquisition I Corp. Class A Ordinary Shares,10.025,0.0,506,Uncategorized
IDACW,Iron Dome Acquisition I Corp. Warrant,0.3672,0.0,3,Uncategorized
HVMC,Highview Merger Corp. Class A Ordinary Share,10.25,0.0,10009,Uncategorized
AFJKU,Aimei Health Technology Co. Ltd Unit,13.0,0.0,1,Uncategorized
MIACU,Meridian3 Industrials Acquisition Corp Units,9.98,0.0,39,Uncategorized
MIAC,Meridian3 Industrials Acquisition Corp Class A Ordinary Shares,9.82,0.0,86009,Uncategorized
MESH,Meshflow Acquisition Corp. Class A Ordinary Shares,10.08,0.0,28522,Uncategorized
MESHU,Meshflow Acquisition Corp. Units,10.245,0.0,200,Uncategorized
MESHW,Meshflow Acquisition Corp. Warrants,0.26,0.0,2001,Uncategorized
MTAK,Market Technology Acquisition Corp Class A Ordinary Shares,9.9,0.0,8312,Uncategorized
MTAKW,Market Technology Acquisition Corp Warrants,0.15,0.0,101,Uncategorized
MSDL,Morgan Stanley Direct Lending Fund Common Stock,14.95,0.0,50883,Uncategorized
SVCC,Stellar V Capital Corp. Class A Ordinary Shares,10.69,0.0,8,Uncategorized
LGI,Lazard Global Total Return and Income Fund Common Stock,17.18,0.0,2218,Uncategorized
LATAU,Galata Acquisition Corp. II Units,10.3,0.0,2,Uncategorized
KOYN,CSLM Digital Asset Acquisition Corp III Class A Ordinary Shares,10.22,0.0,197,Uncategorized
KRAQ,KRAKacquisition Corp Class A Ordinary Shares,10.03,0.0,9,Uncategorized
MCN,XAI Madison Equity Premium Income Fund Common Shares,5.51,0.0,7782,Uncategorized
MBVI,M3-Brigade Acquisition VI Corp. Class A Ordinary Shares,10.25,0.0,706,Uncategorized
MACI,Melar Acquisition Corp. I Class A Ordinary Shares,11.0201,0.0,12,Uncategorized
LKSP,Lake Superior Acquisition Corp. Class A Ordinary Shares,10.235,0.0,4,Uncategorized
LPCVW,Launchpad Cadenza Acquisition Corp I Warrant,0.33,0.0,11018,Uncategorized
LPAA,Launch One Acquisition Corp. Class A Ordinary shares,10.76,0.0,19,Uncategorized
LPBB,Launch Two Acquisition Corp. Class A Ordinary Shares,10.83,0.0,591,Uncategorized
LPCV,Launchpad Cadenza Acquisition Corp I Class A Ordinary Share,10.06,0.0,3,Uncategorized
TCGX,TCGX Acquisition Corp. Class A Ordinary Shares,14.35,0.0,8472,Uncategorized
